,0,1,2,3,4,5,6,7,8,9,10,11
0,86.79781996905376,20.994657570353567,92.27268393984504,65.80316240638055,121.80338560595959,77.61788743704957,0.5428007728090373,20.023522238603533,12.616866820140684,11.0040356841031,2.01937607385863,27.75522709598137
1,86.74710079803162,21.03086069119683,92.18349286601729,65.71624011438163,121.85279776620963,77.66895144795006,0.5409605510582963,19.802348949118947,12.592094279625591,11.095769645864577,1.835601190309772,27.704835615366864
2,65.84913539164424,18.439890015436344,62.98475845096753,47.40924537234593,118.79974742403937,34.85654964035556,0.7797068771577935,24.8853146916271,11.841501598642926,13.096163595210637,-8.437006726901425,41.36737335502643
3,46.03098010298414,8.191104680165338,43.149689284163735,37.83987541663453,100.32771019748944,25.610380406223065,0.19450591484335522,16.985327809075056,12.925916811094867,11.346606223195586,-11.710653024237798,31.388225806321547
4,81.04533700597284,25.202030662703553,60.03881642044683,55.84330633326928,114.77598985268325,33.42875300776193,0.7887460520397659,18.95410728071315,11.132789784441037,10.083633587118324,-28.43981267980074,24.145886443242688
5,67.15204482783257,14.714657772871966,72.24742318200953,52.43738705496061,82.64126564507549,41.867250134309174,0.7399633146675361,24.44442663037191,12.525198541212557,11.953602568210037,-7.982934850219655,39.497462724624285
6,84.06747122264338,22.943568477579866,87.47128967986647,61.12390274555712,124.46337446376674,80.36679983721379,0.4437367098719922,8.117172006262217,11.283294650531486,15.942320408617679,-7.873717855066961,25.042518801409866
7,81.93900887199388,36.39040554022564,86.54162449250377,45.54860333176825,139.8702660457543,86.54550568973221,0.4996161746576972,27.396854220508093,14.070169240204969,12.099798558431658,-14.158324195076382,34.530494413035804
8,44.39197005506236,1.6305388963215588,37.942242078687514,42.761431152948205,98.15686126099607,24.063879762176818,0.1880392278524653,10.185544553197671,12.518623966274774,9.87857980741158,-6.258997832400299,25.433232816446214
9,74.8773361657504,14.05128657410674,62.62134143078062,60.82604958215845,115.39786582835683,33.09007421106041,0.8144810011862383,19.934820483071174,9.500785121310836,14.215369734757326,3.3848050974183,38.84112865694482
10,77.84239607227963,17.194030822967033,52.80928832899307,60.64836524707139,111.608535763861,39.50736006570665,0.7076131270143243,20.054971154346713,12.208719602062342,7.512317576363162,-33.27023119842637,21.546543808489215
11,57.356201621003144,0.08658154959240161,57.625543830666416,57.269620071115455,109.53935316536688,31.130992699916334,0.7646802992686318,36.01389946270296,12.955415127372163,13.526626051254361,-3.339317793543869,25.035064185001545
12,62.13906579289446,15.165299721447544,60.67176415142015,46.973766067896975,113.47460613535071,24.578715335761203,0.3486167252721511,24.178472319287337,10.90261306154472,10.914474200205142,-29.10672997659259,19.289328284102858
13,41.320251136964515,17.928379993315037,25.195324400764065,23.391871143649478,119.3552519981762,0.731900141558909,0.2384867117327862,25.016122155292166,7.566838021273411,9.103740674915912,-7.849711380290813,11.729542792423223
14,63.14660101515365,24.296535446598266,54.10336601825443,38.85006556855538,106.5033875316271,16.072031197650126,0.6695716899737142,12.087819302745103,17.608165298342644,7.7081086561090455,-14.189766777653592,44.2007613081861
15,40.80221445934985,14.793620823472704,29.91410487345916,26.00859363587714,121.41242582225061,2.8257325589898272,0.47865738159526505,28.038511244303653,16.56723829263922,14.34706866798094,-10.432107441887233,28.68314166462265
16,46.526653264144585,14.173946592861732,39.54321706821219,32.35270667128285,101.30773368356046,7.027606808459405,0.8675761885032413,21.604155645902956,17.25589843507732,11.901728863797043,-26.04382181290788,15.29483831723229
17,58.72237153074974,33.62130576377745,52.045118352521584,25.10106575838851,141.37006016510034,147.0705814301525,0.5593553049635295,22.45208382192223,7.908773158018821,7.973669926428617,-27.554842728213913,17.668197726458416
18,79.32309783511303,35.60163390662437,86.80067475243604,43.72146392641238,126.97925797221524,100.48451002079841,0.11563117394164696,15.775874890885838,15.628191114370367,10.2247679600735,4.539564917242801,32.01512219533525
19,85.04613743966638,22.708599499572696,77.16003083019346,62.33753794009368,123.90591253280871,67.46886563802424,0.6660096826438188,33.19987267365865,14.260444509717415,13.869624773468171,-20.060981147125407,13.067960998146237
20,56.317829832746334,13.581546043368407,43.459584946896726,42.73628378937793,93.74181342368767,21.409706114706733,0.5190985740016703,8.342277617219223,18.04234531952024,14.982855259044491,-16.059972040730564,32.79709163491336
21,90.18922817459992,29.23931379858586,69.11699994788461,60.94991437601406,100.61187204282541,58.57683344285856,0.8326031368536306,13.301445034895242,15.853749148158702,16.51559983319459,-10.987022035323992,33.59989875818149
